Sc,lmh,SpAc,response,rt,subj_idx,CE,SC,CE_squared,SC_squared
1,low,Sp,1,0.291,ppn11,0.2190494044,0.6683402791,0.0488103387,0.0654767368
1,low,Sp,1,0.424,ppn11,0.1191372552,0.6576097914,0.1029400823,0.0710834052
1,low,Sp,1,0.297,ppn11,0.0821102806,0.6655200419,0.1280707533,0.0669279989
1,low,Sp,1,0.392,ppn11,0.1147875503,0.5529214564,0.105750145,0.1378659535
1,low,Sp,1,0.502,ppn11,0.0680034596,0.7072392176,0.1383665645,0.0470826147
1,low,Sp,1,0.328,ppn11,0.1004115805,0.5938717639,0.1153067279,0.1091329332
1,low,Sp,1,0.346,ppn11,0.1785924935,0.6196350039,0.0683234411,0.0927747638
1,low,Sp,1,0.273,ppn11,0.2196716403,0.6712879865,0.048535784,0.0639768821
1,low,Sp,1,0.394,ppn11,0.0332695772,0.6556153814,0.1654133876,0.072150861
1,low,Sp,1,0.321,ppn11,0.0834777627,0.6684814586,0.1270938624,0.0654045055
1,low,Sp,1,0.346,ppn11,0.1163760452,0.4880863432,0.1047195351,0.1902164957
1,low,Sp,1,0.361,ppn11,0.2443842826,0.5616574279,0.0382576941,0.131454885
1,low,Sp,1,0.343,ppn11,0.0355354413,0.4661863952,0.1635754205,0.2097989095
1,low,Sp,1,0.429,ppn11,0.083070665,0.5263030547,0.1273842906,0.1583414801
1,low,Sp,1,0.312,ppn11,0.148075965,0.6868509735,0.0852079797,0.0563461932
1,low,Sp,1,0.274,ppn11,0.0555541152,0.6578329711,0.1477832794,0.070964449
1,low,Sp,1,0.302,ppn11,0.0651986978,0.7113523186,0.1404610425,0.0453145675
1,low,Sp,1,0.533,ppn11,0.0556730466,0.5492115339,0.1476918529,0.140634728
1,low,Sp,1,0.405,ppn11,0.031691072,0.6460747863,0.1666998684,0.0773672657
1,low,Sp,1,0.324,ppn11,0.2064143085,0.6429871617,0.0545529435,0.0790944429
1,low,Sp,1,0.307,ppn11,0.2157239968,0.6476347143,0.0502907658,0.076501912
1,low,Sp,1,0.32,ppn11,0.1896814321,0.7156950018,0.0626493851,0.0434845535
1,low,Sp,1,0.517,ppn11,0.1365081867,0.6804985848,0.0920951561,0.0594023239
1,low,Sp,1,0.301,ppn11,0.0719349962,0.5571758044,0.1354571425,0.1347247482
1,low,Sp,1,0.304,ppn11,0.1126168563,0.6328396987,0.1071666436,0.084905105
1,low,Sp,1,0.322,ppn11,0.139476029,0.5205847486,0.0903026511,0.1629250525
1,low,Sp,0,0.262,ppn11,0.1286997987,0.4953079543,0.0968953787,0.183969407
1,low,Sp,1,0.289,ppn11,0.1758108933,0.4598859918,0.0697853297,0.2156102543
1,low,Sp,1,0.318,ppn11,0.105398062,0.5387878553,0.1119450893,0.1485614105
1,low,Sp,1,0.298,ppn11,0.2489856715,0.5507506675,0.0364788427,0.1394827069
1,low,Sp,1,0.335,ppn11,0.15782529,0.5317271466,0.079611294,0.1540541759
1,low,Sp,1,0.338,ppn11,0.0493142569,0.4993032254,0.1526197416,0.1805580933
1,low,Sp,1,0.26,ppn11,0.2542067526,0.4781895642,0.0345117084,0.1989471679
1,low,Sp,1,0.274,ppn11,0.2011117998,0.6103475651,0.0570580286,0.098518733
1,low,Sp,1,0.42,ppn11,0.1348704419,0.510945698,0.0930918571,0.1707993718
1,low,Sp,1,0.325,ppn11,0.1172699594,0.4832549933,0.1041417858,0.1944541097
1,low,Sp,1,0.356,ppn11,0.1185032635,0.5291714763,0.1033473076,0.156066895
1,low,Sp,1,0.394,ppn11,0.0789794367,0.6049973784,0.1303214241,0.101905958
1,low,Sp,1,0.397,ppn11,0.1529206651,0.5344039821,0.0824030756,0.1519600396
1,low,Sp,1,0.324,ppn11,0.2487264731,0.4797315139,0.0365779208,0.1975740186
1,low,Sp,1,0.228,ppn11,0.2404431483,0.6692451408,0.0398149648,0.0650144759
1,low,Sp,1,0.405,ppn11,0.2512079036,0.5729367056,0.0356349135,0.1234031176
1,low,Sp,1,0.404,ppn11,0.1884617908,0.7230438455,0.0632614217,0.0404736575
1,low,Sp,1,0.836,ppn11,0.2059305658,0.6877278211,0.0547791489,0.0559306812
1,low,Sp,1,0.47,ppn11,0.2479067993,0.635428345,0.0368921237,0.0834032217
1,low,Sp,1,0.365,ppn11,0.0561977585,0.5550280765,0.1472888274,0.1363060024
1,low,Sp,1,0.348,ppn11,0.1367835884,0.6695216458,0.0919280786,0.0648735462
1,low,Sp,1,0.225,ppn11,0.2356935665,0.7034168718,0.0417329567,0.0487560106
1,low,Sp,0,0.302,ppn11,0.1956886753,0.5847851675,0.0596782631,0.1152190634
1,low,Sp,0,0.257,ppn11,0.2396659348,0.69414459,0.0401257344,0.052936767
1,low,Sp,1,0.33,ppn11,0.1692152752,0.5118500101,0.0733135492,0.1700527236
1,low,Sp,1,0.417,ppn11,0.1936336909,0.6582537458,0.0606865159,0.0707404444
1,low,Sp,1,0.377,ppn11,0.0214991408,0.3911729194,0.1751262497,0.2841439923
1,low,Sp,1,0.249,ppn11,0.151919303,0.5416646504,0.082978979,0.1463520419
1,low,Sp,1,0.346,ppn11,0.1568774868,0.6529931321,0.0801470466,0.0735664573
1,low,Sp,1,0.311,ppn11,0.1257272865,0.529002666,0.0987547831,0.1562003016
1,low,Sp,1,0.334,ppn11,0.1676705249,0.4650937711,0.0741524633,0.2108010303
1,low,Sp,0,0.368,ppn11,0.0778452183,0.4858615543,0.1311416176,0.192162076
1,low,Sp,1,0.42,ppn11,0.2664570171,0.5867923225,0.0301102339,0.1138604774
1,low,Sp,1,0.334,ppn11,0.1921600587,0.71250077,0.0614147352,0.0448269397
1,low,Sp,0,0.434,ppn11,0.22481314,0.7216427857,0.046296788,0.0410393528
1,low,Sp,1,0.329,ppn11,0.0904503299,0.6132513082,0.1221710071,0.0967043288
1,low,Sp,1,0.491,ppn11,0.1821173353,0.6867245559,0.0664931663,0.0564062255
1,low,Sp,1,0.461,ppn11,0.0352187664,0.614060336,0.1638316757,0.0962018114
1,low,Sp,1,0.4,ppn11,0.2665486971,0.6963276652,0.0300784252,0.0519369693
1,low,Sp,1,0.33,ppn11,0.2043784976,0.4686841271,0.0555080793,0.2075170354
1,low,Sp,1,0.494,ppn11,0.2543906766,0.7181875083,0.0344434059,0.0424512438
1,low,Sp,1,0.435,ppn11,0.2130332562,0.725208263,0.0515048354,0.0396074643
1,low,Sp,1,0.352,ppn11,0.0144352048,0.3733353824,0.1810883932,0.3034788247
1,low,Sp,1,0.263,ppn11,0.1149044249,0.604775776,0.1056741452,0.1020474901
1,low,Sp,0,0.351,ppn11,0.2387672168,0.4759279067,0.0404865938,0.2009698395
1,low,Sp,1,0.269,ppn11,0.1472024753,0.7177396945,0.0857186931,0.0426359767
1,low,Sp,1,0.307,ppn11,0.2028920253,0.6459588318,0.0562107192,0.0774317845
1,low,Sp,1,0.405,ppn11,0.0416539133,0.4042318412,0.1586636905,0.2703923698
1,low,Sp,1,0.382,ppn11,0.2451544709,0.6626398165,0.0379569962,0.0684265489
1,low,Sp,1,0.4,ppn11,0.1859616556,0.5828068996,0.0645253315,0.1165659809
1,low,Sp,1,0.417,ppn11,0.1020433744,0.6128237328,0.1142011792,0.0969704406
1,low,Sp,1,0.383,ppn11,0.1255434644,0.5844311343,0.0988703501,0.1154595344
1,low,Sp,1,0.295,ppn11,0.2173839317,0.6814514925,0.0495490203,0.0589387353
1,low,Sp,1,0.335,ppn11,0.2095191156,0.6564926442,0.0531122303,0.071680349
1,low,Sp,1,0.364,ppn11,0.1075613959,0.602682374,0.1105021444,0.1033893416
1,low,Sp,1,0.276,ppn11,0.2160469319,0.6154555029,0.0501460298,0.0953382963
1,low,Sp,1,0.324,ppn11,0.148342669,0.7230144305,0.0850523469,0.0404854938
1,low,Sp,1,0.476,ppn11,0.1489715103,0.6121789992,0.0846859551,0.0973723973
1,low,Sp,0,0.299,ppn11,0.1364083501,0.6964207644,0.0921557612,0.051894544
1,low,Sp,1,0.294,ppn11,0.1145334202,0.666393437,0.105915492,0.0664768593
1,low,Sp,1,0.333,ppn11,0.1457634631,0.5030802378,0.0865633848,0.1773624933
1,low,Sp,0,0.371,ppn11,0.1459671644,0.5123237069,0.0864435617,0.169662267
1,low,Sp,1,0.274,ppn11,0.0335253511,0.4162937406,0.1652054012,0.2579936608
1,low,Sp,1,0.468,ppn11,0.1631197444,0.546428709,0.0766516145,0.142729663
1,low,Sp,1,0.315,ppn11,0.0838686254,0.4829836706,0.1268153283,0.1946934734
1,low,Sp,1,0.342,ppn11,0.1287784512,0.4955164182,0.096846419,0.1837906232
1,low,Sp,1,0.469,ppn11,0.1535660094,0.698784175,0.0820329878,0.0508233421
1,low,Sp,1,0.396,ppn11,0.15711148,0.6346380315,0.0800146132,0.0838603253
1,low,Sp,1,0.41,ppn11,0.037459883,0.4730747728,0.162022464,0.2035360803
1,low,Sp,1,0.46,ppn11,0.1760854817,0.6239013981,0.0696403295,0.0901939682
1,low,Sp,1,0.52,ppn11,0.1639292262,0.6662093998,0.076204043,0.0665717942
1,low,Sp,1,0.322,ppn11,0.2549681626,0.7172706016,0.0342293889,0.0428299179
1,low,Sp,1,0.372,ppn11,0.2179348851,0.6576078545,0.0493040437,0.071084438
1,low,Sp,1,0.407,ppn11,0.1796813466,0.5882052887,0.0677554015,0.1129089133
1,low,Sp,1,0.307,ppn11,0.2229748745,0.5981318376,0.0470912349,0.1063364273
1,low,Sp,1,0.273,ppn11,0.1389110648,0.5644203474,0.0906425182,0.1294590314
1,low,Sp,1,0.416,ppn11,0.2342242613,0.7286964189,0.0423354339,0.0382312322
2,med,Sp,1,0.249,ppn11,0.4156752132,0.9564941155,0.0005907238,0.0010413278
2,med,Sp,1,0.329,ppn11,0.3526368837,0.8125680973,0.0076288242,0.0124671532
2,med,Sp,1,0.365,ppn11,0.390348403,0.9184860808,0.0024632978,3.29295054351E-05
2,med,Sp,1,0.291,ppn11,0.3858500265,0.8251769104,0.0029300566,0.0098104259
2,med,Sp,1,0.323,ppn11,0.3475043067,0.9688044276,0.0085517583,0.0019873696
2,med,Sp,1,0.262,ppn11,0.4315303712,0.911827158,7.1396633658E-05,0.0001536942
2,med,Sp,1,0.301,ppn11,0.4576897861,0.8203290919,0.0003136357,0.0107942567
2,med,Sp,1,0.358,ppn11,0.5239592197,0.8800999718,0.0070525053,0.0019469744
2,med,Sp,1,0.31,ppn11,0.3734448375,0.8992852458,0.0044269311,0.0006219666
2,med,Sp,1,0.342,ppn11,0.4075266509,1.0221889301,0.0010532214,0.0095970287
2,med,Sp,1,0.267,ppn11,0.319974415,0.915687433,0.0144013462,7.28815881215E-05
2,med,Sp,1,0.266,ppn11,0.3500382495,0.7923007816,0.0080895228,0.0174038686
2,med,Sp,1,0.285,ppn11,0.3216359457,0.8461124181,0.0140053209,0.006101498
2,med,Sp,1,0.483,ppn11,0.376319023,0.9800380726,0.0040527231,0.0031151544
2,med,Sp,1,0.667,ppn11,0.515937513,1.0058584605,0.0057695401,0.0066641028
2,med,Sp,1,0.318,ppn11,0.3611854865,0.9631979882,0.0062085792,0.0015189324
2,med,Sp,1,0.294,ppn11,0.3346801631,0.8920623877,0.0110880607,0.0010344018
2,med,Sp,1,0.418,ppn11,0.4408028451,1.0133584101,0.000000677,0.0079448531
2,med,Sp,1,0.275,ppn11,0.4632249076,0.8991585138,0.0005403246,0.0006283039
2,med,Sp,1,0.288,ppn11,0.4390919616,0.8745580368,7.88654954245E-07,0.002466758
2,med,Sp,1,0.281,ppn11,0.344780112,0.9153143974,0.0090630233,0.00007939
2,med,Sp,0,0.29,ppn11,0.4522410791,0.8193623606,0.0001503335,0.0109960692
2,med,Sp,1,0.269,ppn11,0.4361404025,0.980667436,1.47426938165E-05,0.0031858045
2,med,Sp,0,0.305,ppn11,0.3938609956,0.9089172473,0.0021269648,0.0002343121
2,med,Sp,1,0.283,ppn11,0.3303526531,0.9008977025,0.0120181605,0.0005441397
2,med,Sp,1,0.261,ppn11,0.5225721621,0.8864776948,0.0068214613,0.0014248216
2,med,Sp,1,0.238,ppn11,0.3970772992,0.8479069855,0.0018406438,0.0058243637
2,med,Sp,1,0.289,ppn11,0.3437660089,0.9418145177,0.0092571367,0.0003094086
2,med,Sp,1,0.399,ppn11,0.4828114735,1.0223691263,0.0018345331,0.0096323668
2,med,Sp,1,0.406,ppn11,0.3850235249,0.9759346529,0.0030202168,0.0026739395
2,med,Sp,1,0.308,ppn11,0.4354713549,0.8748462513,2.03280977029E-05,0.0024382119
2,med,Sp,0,0.286,ppn11,0.3274282873,0.9295902297,0.0126678935,0.000028791
2,med,Sp,1,0.26,ppn11,0.3647190817,0.8977441837,0.0056642094,0.0007012074
2,med,Sp,1,0.331,ppn11,0.4181778033,0.8053022643,0.0004753368,0.0141424992
2,med,Sp,1,0.304,ppn11,0.3832169362,1.0224440188,0.0032220481,0.009647073
2,med,Sp,1,0.361,ppn11,0.3870858858,0.8656842586,0.0027977899,0.0034269604
2,med,Sp,1,0.344,ppn11,0.3810920484,0.8785499542,0.0034677937,0.0020861645
2,med,Sp,1,0.394,ppn11,0.361851763,1.0031867767,0.0061040252,0.0062350404
2,med,Sp,1,0.351,ppn11,0.4201525195,0.9759790195,0.0003931299,0.0026785298
2,med,Sp,1,0.343,ppn11,0.5283627372,0.9323404895,0.007811504,6.58692141122E-05
2,med,Sp,1,0.293,ppn11,0.4936775894,0.8367840792,0.0028834285,0.007645828
2,med,Sp,1,0.305,ppn11,0.3309231011,0.8395884497,0.0118934124,0.0071632618
2,med,Sp,1,0.267,ppn11,0.3239799125,0.9701543385,0.0134560259,0.0021095497
2,med,Sp,1,0.264,ppn11,0.3453423208,0.8606656571,0.0089562949,0.0040397271
2,med,Sp,1,0.29,ppn11,0.339003314,0.9944863255,0.010196296,0.0049367235
2,med,Sp,1,0.332,ppn11,0.4029872242,0.901445655,0.0013684672,0.000518876
2,med,Sp,1,0.299,ppn11,0.3291496507,0.8439644532,0.0122833717,0.0064416758
2,med,Sp,1,0.283,ppn11,0.4129931643,0.8348816075,0.0007282906,0.0079821532
2,med,Sp,1,0.316,ppn11,0.3954957553,0.8966698298,0.0019788502,0.0007592601
2,med,Sp,1,0.622,ppn11,0.3988749249,0.9606896196,0.0016896292,0.0013297046
2,med,Sp,1,0.278,ppn11,0.4261910193,0.9818740791,0.0001901367,0.0033234735
2,med,Sp,1,0.325,ppn11,0.3801582566,0.8845549268,0.0035786439,0.0015736754
2,med,Sp,1,0.304,ppn11,0.4699482083,0.9374898604,0.0008980921,0.0001759697
2,med,Sp,1,0.298,ppn11,0.3682872956,0.9051612022,0.0051398473,0.0003634095
2,med,Sp,0,0.533,ppn11,0.4925271061,0.8664151125,0.0027611958,0.0033419258
2,med,Sp,1,0.29,ppn11,0.4045758309,0.851864024,0.0012534569,0.0052360391
2,med,Sp,1,0.312,ppn11,0.3815655513,0.8112691523,0.0034122506,0.0127589116
2,med,Sp,0,0.324,ppn11,0.3869504173,0.87502986,0.0028121392,0.002420113
2,med,Sp,1,0.32,ppn11,0.435146502,1.0138009733,2.33629356209E-05,0.0080239438
2,med,Sp,0,0.331,ppn11,0.3759203067,0.8977883416,0.0041036474,0.0006988707
2,med,Sp,1,0.237,ppn11,0.4654165381,0.9435158242,0.0006470162,0.000372155
2,med,Sp,1,0.639,ppn11,0.3465914304,1.0196009469,0.0087214294,0.0090966658
2,med,Sp,1,0.363,ppn11,0.4614067688,0.9569269401,0.0004591054,0.0010694493
2,med,Sp,1,0.319,ppn11,0.3907454974,0.8239102219,0.0024240386,0.0100629553
2,med,Sp,1,0.334,ppn11,0.399223847,0.9509399769,0.001661066,0.0007137165
2,med,Sp,1,0.307,ppn11,0.4912222534,0.8419675893,0.0026257661,0.0067662001
2,med,Sp,1,0.336,ppn11,0.3937426693,0.9464677339,0.002137893,0.0004947613
2,med,Sp,1,0.398,ppn11,0.4695316329,0.8583946263,0.0008732976,0.0043335729
2,med,Sp,1,0.309,ppn11,0.4389551914,0.9024010199,1.05028200568E-06,0.0004762645
2,med,Sp,1,0.402,ppn11,0.4493235727,0.8796180725,8.73019009631E-05,0.0019897338
2,med,Sp,1,0.495,ppn11,0.435277069,0.9401615126,2.21177864096E-05,0.0002539882
2,med,Sp,1,0.257,ppn11,0.3609647675,0.945181927,0.0062434108,0.0004392136
2,med,Sp,1,0.305,ppn11,0.3241409959,0.9693918953,0.0134186804,0.0020400932
2,med,Sp,1,0.38,ppn11,0.5082532541,0.9299505927,0.0046612339,3.27880871974E-05
2,med,Sp,1,0.302,ppn11,0.353634488,0.835365416,0.0074555516,0.0078959376
2,med,Sp,1,0.327,ppn11,0.4514928959,0.8746117569,0.0001325462,0.0024614247
2,med,Sp,1,0.316,ppn11,0.3290294511,0.9000984439,0.0123100296,0.0005820668
2,med,Sp,1,0.28,ppn11,0.4040012745,0.9828748339,0.0012944704,0.0034398612
2,med,Sp,1,0.34,ppn11,0.4851663109,0.9342611995,0.0020418005,0.0001007352
2,med,Sp,1,0.327,ppn11,0.5156599437,0.8633499313,0.0057274502,0.0037057137
2,med,Sp,1,0.323,ppn11,0.5180521663,0.9982484047,0.0060952594,0.0054795378
2,med,Sp,1,0.272,ppn11,0.346586428,1.0146300917,0.0087223638,0.0081731702
2,med,Sp,1,0.335,ppn11,0.4087490385,0.9544813317,0.0009753745,0.0009154756
2,med,Sp,1,0.354,ppn11,0.4098007131,0.9283376439,0.0009107908,1.69179165306E-05
2,med,Sp,1,0.309,ppn11,0.4060559182,0.9257421534,0.001150845,2.30325848137E-06
2,med,Sp,1,0.262,ppn11,0.5179472189,0.9705312376,0.0060788835,0.0021443135
2,med,Sp,1,0.33,ppn11,0.3460516664,0.9746522322,0.0088225364,0.0025429557
2,med,Sp,1,0.321,ppn11,0.514569148,0.8598799833,0.0055635374,0.0041402174
2,med,Sp,1,0.322,ppn11,0.3232163803,0.8012729418,0.0136337485,0.0151170867
2,med,Sp,1,0.337,ppn11,0.3299407398,0.7937684997,0.0121086441,0.0170187692
2,med,Sp,1,0.293,ppn11,0.3924480794,0.8991724713,0.0022592858,0.0006276044
2,med,Sp,1,0.267,ppn11,0.3361078926,0.9878344469,0.0107894197,0.0040462248
2,med,Sp,1,0.299,ppn11,0.5237216865,0.8981558825,0.007012666,0.000679573
2,med,Sp,1,0.4,ppn11,0.509839623,0.9290234797,0.0048803636,2.30301639116E-05
2,med,Sp,1,0.329,ppn11,0.3418303985,1.01341631,0.009633349,0.0079551782
2,med,Sp,1,0.347,ppn11,0.4726222225,0.9739990777,0.0010655131,0.0024775081
2,med,Sp,1,0.37,ppn11,0.4896559889,0.8649120804,0.0024677015,0.0035179636
2,med,Sp,1,0.281,ppn11,0.3498442785,0.9334913185,0.0081244526,8.58738435283E-05
2,med,Sp,0,1.394,ppn11,0.4141656049,0.9231390436,0.0006663842,1.17822515251E-06
2,med,Sp,1,0.409,ppn11,0.3227143873,0.8440767638,0.0137512296,0.0064236603
2,med,Sp,1,0.475,ppn11,0.3445012446,0.8112420852,0.0091161973,0.012765027
2,med,Sp,0,0.241,ppn11,0.4839455477,0.982419506,0.0019329673,0.0033866582
2,med,Sp,1,0.391,ppn11,0.4325513314,0.9855449494,5.51854748156E-05,0.003760197
2,med,Sp,0,0.461,ppn11,0.4047907848,1.0214424599,0.0012382826,0.0094513309
2,med,Sp,1,0.342,ppn11,0.5204845304,0.7900382695,0.0064809755,0.0180059456
2,med,Sp,1,0.362,ppn11,0.4414294108,0.8251186973,2.10072188719E-06,0.009821961
2,med,Sp,1,0.4,ppn11,0.4654321046,0.8590056379,0.0006478084,0.0042535005
2,med,Sp,1,0.231,ppn11,0.3450441421,0.9388719697,0.0090128217,0.0002145482
2,med,Sp,0,0.299,ppn11,0.4002572833,0.986085023,0.0015778961,0.0038267238
2,med,Sp,1,0.301,ppn11,0.3454778974,0.7877297209,0.0089306519,0.0186308259
2,med,Sp,1,0.334,ppn11,0.3411960985,1.0149247561,0.009758264,0.0082265357
2,med,Sp,1,0.42,ppn11,0.4091724538,0.8673183608,0.0009491064,0.0032383092
2,med,Sp,1,0.359,ppn11,0.5310479591,0.9392570837,0.0082933688,0.0002259784
2,med,Sp,1,0.455,ppn11,0.3605131059,1.009084152,0.0063149911,0.0072011598
2,med,Sp,1,0.415,ppn11,0.4067789088,0.9056830728,0.0011023141,0.0003437847
2,med,Sp,1,0.358,ppn11,0.4863081866,0.987866067,0.0021462986,0.0040502485
2,med,Sp,1,0.299,ppn11,0.4841859947,1.0184727961,0.0019541678,0.0088827405
2,med,Sp,1,0.291,ppn11,0.43378855,0.9868774513,3.83343511847E-05,0.0039253918
2,med,Sp,1,0.324,ppn11,0.3538098922,0.8421893424,0.0074252916,0.0067297678
2,med,Sp,1,0.303,ppn11,0.462167203,0.9391119348,0.0004922709,0.0002216356
2,med,Sp,0,0.245,ppn11,0.4384132796,0.9322545453,2.45468824067E-06,6.44815568248E-05
2,med,Sp,1,0.309,ppn11,0.339682049,0.9223742114,0.0100596838,3.42358419296E-06
2,med,Sp,1,0.337,ppn11,0.4116134043,0.8422694998,0.0008046651,0.0067166228
2,med,Sp,1,0.335,ppn11,0.4371069572,0.977594465,8.25451325121E-06,0.0028483527
2,med,Sp,1,0.333,ppn11,0.3636547787,0.9367347193,0.0058255431,0.0001565055
2,med,Sp,1,0.345,ppn11,0.4590889211,0.9621306345,0.0003651499,0.0014368747
2,med,Sp,1,0.352,ppn11,0.343103556,0.9289438395,0.0093850501,2.2272123768E-05
2,med,Sp,1,0.414,ppn11,0.3223853242,0.9205937235,0.0138285134,1.31825699578E-05
2,med,Sp,1,0.413,ppn11,0.510899667,0.9752224621,0.0050295958,0.0026007917
2,med,Sp,1,0.308,ppn11,0.5269072837,0.9381781427,0.0075563485,0.000194704
2,med,Sp,1,0.478,ppn11,0.359945635,0.9642365998,0.0064055034,0.0016009678
2,med,Sp,1,0.28,ppn11,0.4222960575,0.8032673123,0.0003127227,0.0146306423
2,med,Sp,1,0.354,ppn11,0.5273239376,0.9311017104,0.0076289592,0.000047296
2,med,Sp,1,0.309,ppn11,0.3817489518,0.9872950045,0.0033908578,0.003977888
2,med,Sp,1,0.425,ppn11,0.3489910353,0.8671829195,0.0082789961,0.0032537424
2,med,Sp,1,0.335,ppn11,0.4093420106,0.8585365064,0.0009386879,0.0043149131
2,med,Sp,1,0.298,ppn11,0.4861444794,0.9375237569,0.0021311569,0.0001768701
2,med,Sp,1,0.438,ppn11,0.3182116759,0.8039332266,0.0148275306,0.0144699915
2,med,Sp,1,0.463,ppn11,0.3834433572,0.8621348703,0.0031963947,0.0038551227
2,med,Sp,0,0.301,ppn11,0.4665704201,0.9676300122,0.0007070492,0.0018840381
2,med,Sp,1,0.564,ppn11,0.377820266,0.8112948254,0.0038638355,0.0127531124
2,med,Sp,1,0.348,ppn11,0.4358136099,0.8256977012,0.000017359,0.0097075309
2,med,Sp,1,0.282,ppn11,0.3843205605,0.9818335883,0.0030979759,0.0033188065
2,med,Sp,1,0.341,ppn11,0.5192269804,0.8923860641,0.0062800801,0.0010136863
2,med,Sp,1,0.352,ppn11,0.428230272,0.9176524901,0.0001380567,4.31913719847E-05
2,med,Sp,1,0.464,ppn11,0.4429807053,0.8092487034,9.00408783183E-06,0.0132194348
2,med,Sp,1,0.267,ppn11,0.4397605179,0.8109408991,4.81829595636E-08,0.0128331752
2,med,Sp,1,0.215,ppn11,0.387102855,0.946458096,0.002795995,0.0004943326
2,med,Sp,1,0.347,ppn11,0.4753874653,0.9398330349,0.0012536869,0.0002436262
2,med,Sp,1,0.364,ppn11,0.3916567764,0.9048537371,0.0023351363,0.0003752266
2,med,Sp,1,0.374,ppn11,0.39490681,0.9183031486,0.0020315946,3.5062454533E-05
2,med,Sp,0,0.276,ppn11,0.3848842398,0.8691848179,0.0030355454,0.0030293671
2,med,Sp,1,0.35,ppn11,0.3314724168,0.7920466656,0.0117739008,0.0174709811
2,med,Sp,1,0.262,ppn11,0.3836952101,1.0160218859,0.0031679803,0.0084267592
2,med,Sp,1,0.308,ppn11,0.5180176357,0.7881324688,0.0060898688,0.0185210422
2,med,Sp,0,0.29,ppn11,0.336753837,0.8882585293,0.0106556457,0.0012935514
2,med,Sp,1,0.31,ppn11,0.4393867845,0.9072249661,3.51933189834E-07,0.0002889843
2,med,Sp,1,0.312,ppn11,0.3264731909,0.9276007874,0.0128838012,1.13992868831E-05
2,med,Sp,1,0.304,ppn11,0.4034272479,0.9302784703,0.0013361054,3.66505030951E-05
3,high,Sp,1,0.403,ppn11,0.6745861589,1.1685618323,0.0550400385,0.0597007298
3,high,Sp,1,0.224,ppn11,0.7259501535,1.2160177206,0.0817789149,0.085143281
3,high,Sp,1,0.423,ppn11,0.7262690819,1.4628856386,0.0819614246,0.2901558175
3,high,Sp,1,0.293,ppn11,0.7586769646,1.3520997251,0.1015677399,0.1830772045
3,high,Sp,0,0.302,ppn11,0.7668625614,1.3226811006,0.1068521932,0.1587676591
3,high,Sp,1,0.269,ppn11,0.6705452201,1.08857239,0.0531603096,0.0270102275
3,high,Sp,0,0.293,ppn11,0.750341417,1.1385156611,0.0963241942,0.0459206998
3,high,Sp,1,0.33,ppn11,0.6997006478,1.159169766,0.0674548024,0.0551992759
3,high,Sp,1,0.355,ppn11,0.7122468877,1.2048699532,0.074129245,0.0787618679
3,high,Sp,1,0.244,ppn11,0.8298085636,1.3635795635,0.1519662902,0.193032868
3,high,Sp,1,0.351,ppn11,0.7709783981,1.1505949513,0.1095599236,0.0512435792
3,high,Sp,1,0.502,ppn11,0.735808228,1.4278970199,0.0875143262,0.2536860029
3,high,Sp,1,0.418,ppn11,0.6995361393,1.1951804754,0.067369377,0.0734171382
3,high,Sp,1,0.268,ppn11,0.6200875646,1.1425956267,0.0324387262,0.0476859471
3,high,Sp,1,0.369,ppn11,0.7472930005,1.1724333631,0.0944412655,0.0616076375
3,high,Sp,1,0.493,ppn11,0.828585071,1.2854259065,0.1510138825,0.1304664529
3,high,Sp,1,0.314,ppn11,0.8383349779,1.5263774422,0.1586866692,0.3625881605
3,high,Sp,1,0.329,ppn11,0.6187249118,1.2844944529,0.0319497349,0.1297944358
3,high,Sp,1,0.41,ppn11,0.6787622271,1.1170656587,0.0570169405,0.0371877108
3,high,Sp,1,0.387,ppn11,0.7324206516,1.3268652804,0.0855215206,0.1621195945
3,high,Sp,1,0.36,ppn11,0.7693885203,1.2640675767,0.1085099574,0.1154933138
3,high,Sp,1,0.338,ppn11,0.6461092175,1.2767456428,0.0424892444,0.124271153
3,high,Sp,1,0.316,ppn11,0.6836406109,1.2319741325,0.0593704816,0.0947098336
3,high,Sp,1,0.276,ppn11,0.8508624478,1.1631176886,0.1688243661,0.0570699535
3,high,Sp,1,0.399,ppn11,0.8870368067,1.4091310446,0.1998597669,0.2351343527
3,high,Sp,1,0.33,ppn11,0.8043105532,1.3873170499,0.1327367345,0.2144547057
3,high,Sp,1,0.279,ppn11,1.0412094727,1.4535574546,0.3614768499,0.2801933722
3,high,Sp,1,0.288,ppn11,0.6816385045,1.4634983056,0.0583988212,0.2908162327
3,high,Sp,1,0.403,ppn11,0.8133175278,1.3969150772,0.1393808917,0.2234363776
3,high,Sp,1,0.368,ppn11,1.0462386876,1.09500077,0.3675495671,0.0291645329
3,high,Sp,1,0.354,ppn11,1.0846172952,1.3705408696,0.4155572113,0.1991982978
3,high,Sp,1,0.28,ppn11,0.8802291927,1.4647193162,0.1938193305,0.2921346416
3,high,Sp,1,0.296,ppn11,0.7159256379,1.1005710251,0.0761459818,0.0310980954
3,high,Sp,1,0.316,ppn11,0.9079650186,1.5294187736,0.2190099551,0.3662601035
3,high,Sp,1,0.359,ppn11,0.7612027853,1.0990884386,0.1031840623,0.0305773955
